Unnamed: 0,Transaction_Id,Transaction Date,Customer_Id,Quantity,Price,Payment Method,Transaction Status,Products
83432,T83433,2023-13-01,C484,-2,64.95,PayPal,Completed,Tablet
83435,T83436,27-Dec-24,C1015,940,-686.85,Credit Card,Completed,Smartphone
83436,T83437,6-Jun-23,C3139,-10,-630.32,Cash,Failed,Tablet
83437,T83438,2025-02-30,C1439,-3,498.29,Cash,Failed,Tablet
83439,T83440,2025-02-30,C4993,1,-919.35,PayPal ,Pending,Laptop
83440,T83441,2025-02-30,C3637,2,942.72,PayPal,Completed,Laptop
83442,T83443,2023-13-01,C1822,467,950.42,PayPal,Failed,Laptop
83443,T83444,2023-13-01,C2296,9,-358.68,Cash,Completed,Headphones
83444,T83445,2025-02-30,C4119,-6,-469.54,PayPal ,Failed,Headphones
83449,T83450,2025-02-30,C1991,633,281.04,PayPal ,Completed,Headphones
83451,T83452,2025-02-30,C913,624,567.69,Credit Card,Failed,Smartphone
83452,T83453,4-Nov-24,C1287,1,878.05,PayPal,Completed,Coffee Machine
83453,T83454,2025-02-30,C4470,5,613.44,Credit Card,Failed,Smartphone
83455,T83456,2023-13-01,C1977,-5,-592.06,PayPal ,Pending,Laptop
83460,T83461,14-Feb-21,C298,671,-270.34,PayPal ,Completed,Headphones
83461,T83462,2025-02-30,C1092,104,714.25,PayPal,Failed,Tablet
83463,T83464,2025-02-30,C2071,-3,-56.21,Cash,Failed,Coffee Machine
83466,T83467,2025-02-30,C3516,105,-686.57,Credit Card,Pending,Tablet
83468,T83469,16-Dec-22,C2734,479,574.83,Credit Card,Completed,Laptop
83469,T83470,2025-02-30,C571,1,889.32,PayPal,Failed,Smartphone
83471,T83472,31-Mar-21,C793,-1,562.52,PayPal,Completed,Tablet
83473,T83474,2023-13-01,C908,511,321.23,Credit Card,Completed,Coffee Machine
83475,T83476,30-Jan-21,C3975,-8,-319.82,PayPal ,Completed,Tablet
83476,T83477,2025-02-30,C3718,313,389.74,Cash,Failed,Laptop
83478,T83479,20-Dec-20,C1183,4,-879.38,Credit Card,Completed,Laptop
83479,T83480,2025-02-30,C4560,9,-526.06,Credit Card,Failed,Coffee
83481,T83482,2025-02-30,C3796,6,650.48,Credit Card,Failed,Headphones
83482,T83483,2025-02-30,C2720,137,439.04,PayPal ,Failed,Smartphone
83483,T83484,2023-13-01,C2417,-6,-649.36,Credit Card,Failed,Coffee Machine
83486,T83487,2023-13-01,C2456,1,-661.09,Credit Card,Completed,Coffee Machine
83487,T83488,26-Nov-20,C3197,271,-630,Credit Card,Completed,Laptop
83489,T83490,22-Jan-24,C3934,-9,481.26,Credit Card,Completed,Laptop
83490,T83491,2023-13-01,C1587,612,282.93,PayPal,Completed,Smartphone
83495,T83496,2023-13-01,C2556,-6,802.42,PayPal ,Failed,Laptop
83497,T83498,2025-02-30,C1651,-7,-309.3,Cash,Completed,Laptop
83499,T83500,2025-02-30,C533,-10,609.19,PayPal ,Completed,Coffee Machine
83502,T83503,2023-13-01,C1780,-8,-491.12,Credit Card,Completed,Ta
83504,T83505,2023-13-01,C4523,811,-467.82,Credit Card,Failed,Coffee Machine
83505,T83506,8-Jan-24,C166,-4,-725.82,PayPal ,Completed,Laptop
83507,T83508,2025-02-30,C754,9,582.74,Credit Card,Failed,Coffee Machine
83510,T83511,2025-02-30,C4356,1,-176.04,PayPal,Completed,Laptop
83511,T83512,2023-13-01,C2713,559,340.92,Credit Card,Completed,Headphones
83512,T83513,2025-02-30,C1437,-6,639.39,PayPal,Completed,Smartphone
83520,T83521,2025-02-30,C3846,369,-337.17,Credit Card,Completed,Laptop
83529,T83530,31-Oct-21,C1080,979,389.69,Credit Card,Completed,Laptop
83531,T83532,2023-13-01,C4452,492,-147.8,Cash,Completed,Headphones
83534,T83535,2025-02-30,C4267,543,-242.63,Cash,Failed,Tablet
83536,T83537,25-Nov-22,C1500,8,148.37,Credit Card,Pending,Smartphone
83537,T83538,2023-13-01,C3602,-6,246.98,Cash,Completed,Tablet
83538,T83539,4-Apr-20,C1403,8,832.42,PayPal,Completed,Headphones
83540,T83541,9-Feb-22,C1377,708,771.55,Credit Card,Completed,T
83544,T83545,2025-02-30,C1654,7,-63.89,Credit Card,Completed,Smartphone
83545,T83546,24-Apr-20,C4568,8,553.23,PayPal,Pending,Smartphone
83547,T83548,2025-02-30,C3414,6,277.61,Credit Card,Pending,Headphones
83548,T83549,2025-02-30,C1236,-7,-91.26,PayPal,Pending,Coffee Machine
83552,T83553,2023-13-01,C3355,-4,-544.81,Credit Card,Completed,Smartphone
83553,T83554,2023-13-01,C893,-2,-744.04,PayPal,Completed,Coffee Machine
83555,T83556,2025-02-30,C3761,9,-210.44,PayPal ,Completed,Headphones
83556,T83557,27-May-21,C1381,967,282.03,PayPal,Failed,Laptop
83557,T83558,18-Mar-21,C3421,-10,768.96,PayPal,Completed,Coffee Machine
83558,T83559,11-May-24,C2873,783,385.39,PayPal,Completed,Laptop
83561,T83562,3-Nov-24,C157,349,901.48,Credit Card,Completed,Coffee Machine
83564,T83565,7-Dec-24,C3266,555,-532.06,PayPal,Pending,Tablet
83570,T83571,2023-13-01,C1577,344,-431.74,Credit Card,Completed,Tablet
83576,T83577,1-Mar-20,C2066,191,513.41,PayPal ,Failed,Coffee Machine
83581,T83582,2025-02-30,C1034,458,378.01,Credit Card,Completed,Headphones
83584,T83585,2023-13-01,C1694,4,-114.02,PayPal ,Completed,Smartphone
83587,T83588,6-Apr-20,C4633,-9,701.6,PayPal,Completed,Coffee Machine
83589,T83590,2023-13-01,C2063,-10,56.6,Credit Card,Completed,Smartphone
83596,T83597,2023-13-01,C3141,488,-968.47,Cash,Completed,Smartphone
83600,T83601,13-Jun-20,C4450,10,-267.96,Cash,Failed,Headphones
83602,T83603,2025-02-30,C1729,617,-105.12,Credit Card,Completed,Coffee Machine
83604,T83605,2025-02-30,C3299,245,-241.2,Cash,Completed,Coffee Machine
83607,T83608,2025-02-30,C4764,7,570.56,PayPal ,Completed,Tablet
83608,T83609,29-May-22,C3015,4,-386.1,Cash,Completed,Tablet
83609,T83610,7-Aug-24,C4710,10,893.29,PayPal,Completed,Coffee Machine
83612,T83613,30-May-22,C3843,7,586.47,Credit Card,Completed,Laptop
83614,T83615,2025-02-30,C1005,1,-52.92,PayPal,Completed,Laptop
83616,T83617,2023-13-01,C2250,-4,-67.97,Credit Card,Pending,Coffee Machine
83617,T83618,2023-13-01,C1815,-6,889.77,Credit Card,Completed,Coffee Machine
83618,T83619,9-Mar-22,C338,-2,-335.83,PayPal,Completed,Laptop
83621,T83622,17-Apr-24,C2076,-8,555.77,Cash,Pending,Headphones
83624,T83625,2025-02-30,C573,7,60.54,Credit Card,Pending,Headphones
83625,T83626,6-Nov-21,C4380,566,-600.52,Credit Card,Completed,Coffee Machine
83627,T83628,26-Jul-22,C2709,-7,-434.91,PayPal,Pending,Tablet
83629,T83630,2025-02-30,C3900,-2,382.86,Credit Card,Completed,Laptop
83632,T83633,2025-02-30,C1906,-7,717.78,Credit Card,Completed,Smartphone
83634,T83635,2025-02-30,C1556,1,-887.67,Credit Card,Pending,Headphones
83636,T83637,18-Aug-23,C2068,-6,-990.12,Cash,Failed,Laptop
83637,T83638,20-Apr-22,C3156,9,-879.36,Credit Card,Pending,Smartphone
83638,T83639,2-Dec-24,C3007,-6,773.54,Cash,Failed,Coffee Machine
83640,T83641,18-Aug-20,C2988,-6,513.01,PayPal ,Completed,Smartphone
83645,T83646,28-Dec-24,C1956,-4,780.29,Credit Card,Completed,Smartphone
83649,T83650,29-Jul-23,C2058,5,-566.14,PayPal,Pending,Smartphone
83652,T83653,8-May-21,C3220,350,-796.07,Credit Card,Completed,Tablet
83655,T83656,2023-13-01,C2225,343,-587.04,Credit Card,Completed,Tablet
83656,T83657,2023-13-01,C525,-6,577.43,Credit Card,Completed,Tablet
83657,T83658,16-Oct-22,C1847,4,-944.99,PayPal,Completed,Coffee Machine
83658,T83659,4-Jan-24,C2637,-3,-116.63,Credit Card,Completed,Smartphone
83661,T83662,30-May-22,C3938,184,995.27,Credit Card,Failed,Coffee Machine
83665,T83666,2025-02-30,C4545,-2,394.4,Cash,Pending,Coffee Mac
83667,T83668,15-Sep-23,C3157,1,106.07,PayPal,Completed,Headphones
83668,T83669,2023-13-01,C1899,-10,-811.22,PayPal,Completed,Smartphone
83669,T83670,2023-13-01,C2476,-3,261.03,Cash,Completed,Coffee Machine
83671,T83672,18-Jul-23,C2609,5,-209.12,PayPal,Completed,Smartphone
83673,T83674,20-Jun-23,C3902,-5,339.61,Cash,Pending,Laptop
83674,T83675,27-Sep-22,C4869,746,666.82,Credit Card,Completed,Smartphone
83679,T83680,18-Jun-20,C4518,391,642.52,Credit Card,Pending,Laptop
83682,T83683,2025-02-30,C2624,490,-239.91,Credit Card,Completed,Tablet
83684,T83685,4-Aug-21,C4290,-7,-300.07,Credit Card,Completed,Smartphonephonetp
83685,T83686,2025-02-30,C4679,120,797.58,Credit Card,Pending,Coffee Machine
83686,T83687,2023-13-01,C232,3,-293.96,Credit Card,Completed,Coffee Machi
83687,T83688,2025-02-30,C4212,-4,-597.02,Cash,Pending,Coffee Machine
83693,T83694,2023-13-01,C4618,1,-363.9,Credit Card,Completed,Coffee Machine
83694,T83695,2025-02-30,C4066,-8,987.63,Credit Card,Completed,Laptop
83695,T83696,2023-13-01,C1823,6,-162.6,Cash,Completed,Laptop
83697,T83698,2023-13-01,C3328,745,-494.95,Credit Card,Failed,Laptop
83698,T83699,2025-02-30,C210,-10,681.64,PayPal,Completed,Tab
83701,T83702,26-Jul-21,C2610,-8,-886.83,PayPal,Completed,Headphones
83702,T83703,2025-02-30,C2958,-3,-995.91,PayPal ,Completed,Coffee Machine
83704,T83705,2023-13-01,C3409,-5,-753.75,Credit Card,Completed,Coffee Machine
83705,T83706,2025-02-30,C2533,-10,759.39,Credit Card,Completed,Coffee Machine
83707,T83708,2025-02-30,C1996,-6,-76.47,PayPal ,Completed,Smartphone
83713,T83714,19-Sep-22,C1672,6,-60.69,Credit Card,Completed,Laptop
83715,T83716,2025-02-30,C1409,699,599.46,Credit Card,Completed,Laptop
83716,T83717,5-Nov-24,C1068,-10,611.23,Credit Card,Failed,Coffee Machine
83717,T83718,2023-13-01,C3049,6,694.29,Credit Card,Completed,Coffee Machine
83720,T83721,2025-02-30,C955,-7,584.08,Credit Card,Completed,Laptop
83722,T83723,2023-13-01,C4506,466,-341.93,PayPal,Failed,Laptop
83723,T83724,11-Jun-24,C3419,471,-608.36,PayPal,Pending,Laptop
83725,T83726,2023-13-01,C651,504,441.59,Credit Card,Completed,Tablet
83726,T83727,23-Dec-23,C412,-10,635.64,Cash,Pending,Smartphone
83738,T83739,24-Mar-24,C2879,-9,487.27,PayPal ,Failed,Tablet
83740,T83741,2025-02-30,C3978,-8,867.3,Credit Card,Pending,Smartphone
83745,T83746,2023-13-01,C294,7,600.59,Credit Card,Failed,Laptop
83748,T83749,24-Sep-22,C542,356,430.51,PayPal ,Completed,Smartphone
83749,T83750,2023-13-01,C3768,792,-349.98,Credit Card,Failed,Coffee Machine
83751,T83752,2025-02-30,C3894,2,752.17,PayPal ,Completed,Coffee Mac
83752,T83753,16-Feb-22,C3420,-7,-367.83,PayPal,Failed,Coffee Machine
83753,T83754,2023-13-01,C2741,-8,-100.77,Credit Card,Completed,Smartphone
83757,T83758,2023-13-01,C295,-10,-138.26,Credit Card,Failed,Headphones
83759,T83760,15-Sep-24,C3831,10,-456.67,PayPal,Failed,Headphones
83761,T83762,2023-13-01,C737,5,-951.07,Credit Card,Failed,Smartphone
83763,T83764,2023-13-01,C3043,746,-579.47,Cash,Completed,Headphones
83764,T83765,2023-13-01,C2110,-8,645.02,Cash,Pending,Tablet
83766,T83767,2023-13-01,C4714,-3,768.32,Credit Card,Completed,Headphones
83768,T83769,5-Oct-23,C4433,-5,-708.58,Credit Card,Completed,Tablet
83771,T83772,2025-02-30,C4847,2,-204.92,PayPal,Completed,La
83773,T83774,2025-02-30,C124,233,287.08,PayPal,Completed,Laptop
83776,T83777,2023-13-01,C1192,3,-453.01,Credit Card,Completed,Tablet
83777,T83778,2023-13-01,C2730,-1,-577.6,Credit Card,Completed,Tablet
83780,T83781,8-Jan-23,C2902,-5,927.45,PayPal,Completed,Laptop
83787,T83788,2025-02-30,C463,360,-523.24,Cash,Failed,Coffee Machine
83788,T83789,4-Jun-21,C4258,3,55.22,Credit Card,Pending,Smartphone
83789,T83790,2025-02-30,C586,-1,-171.14,Credit Card,Pending,Laptop
83790,T83791,2025-02-30,C2908,-7,-568.08,Credit Card,Completed,Co
83791,T83792,2023-13-01,C897,-3,77.31,Credit Card,Completed,Headphones
83792,T83793,2023-13-01,C3945,397,-797.83,Credit Card,Completed,Laptop
83793,T83794,2-Nov-24,C1990,444,-907.55,Credit Card,Completed,Smartphone
83795,T83796,2025-02-30,C1953,-2,-87.15,Cash,Pending,Laptop
83799,T83800,30-Nov-21,C1183,4,487.93,Credit Card,Completed,T
83800,T83801,2023-13-01,C1552,338,679.93,Credit Card,Completed,Smartphone
83801,T83802,2023-13-01,C1142,-8,-594.67,PayPal,Completed,Coffee Machine
83804,T83805,6-Oct-22,C2556,825,999.96,PayPal,Completed,Laptop
83805,T83806,2025-02-30,C3208,10,-969.81,PayPal,Pending,Smartphone
83806,T83807,2025-02-30,C3071,-8,332.83,Credit Card,Completed,Tablet
83808,T83809,2025-02-30,C2784,124,-840.85,Credit Card,Completed,Laptop
83810,T83811,2023-13-01,C2918,591,756.29,PayPal,Failed,Tablet
83812,T83813,2025-02-30,C2865,7,743.78,PayPal,Completed,Tablet
83814,T83815,2025-02-30,C1500,8,962.03,PayPal ,Completed,Coffee Machine
83815,T83816,2025-02-30,C451,984,-943.81,Credit Card,Completed,Smartphone
83816,T83817,2023-13-01,C2855,7,-681.13,Credit Card,Failed,Smartphone
83819,T83820,17-Apr-24,C345,-6,-161.4,Credit Card,Completed,Laptop
83820,T83821,24-Sep-23,C4515,245,-587.34,Credit Card,Completed,Tablet
83827,T83828,2023-13-01,C4827,3,423.34,Credit Card,Completed,Headphones
83828,T83829,2023-13-01,C1983,395,-591.76,PayPal,Completed,Headphones
83829,T83830,2023-13-01,C4765,8,404.47,Cash,Completed,Tablet
83832,T83833,2025-02-30,C4333,-8,279.44,PayPal,Pending,Laptop
83834,T83835,2025-02-30,C521,1,-795.4,PayPal,Failed,Laptop
83839,T83840,2023-13-01,C4997,8,-787.31,Credit Card,Completed,Smartphone
83842,T83843,2025-02-30,C1015,-7,187.39,Cash,Completed,Coffee Machine
83844,T83845,2023-13-01,C1318,420,-518.6,Credit Card,Pending,Tablet
83845,T83846,2023-13-01,C4416,833,-457.09,Credit Card,Completed,Coffee Machine
83847,T83848,30-Jul-22,C3776,-6,-670.33,Cash,Pending,Headshot
83851,T83852,31-Jul-24,C4606,4,705.78,Credit Card,Completed,Tablet
83853,T83854,3-Aug-24,C078,2,-367.25,Credit Card,Completed,Laptop
83854,T8215,2025-02-30,C655,5,-551.64,PayPal,Completed,Tablet
83863,T83864,2023-13-01,C3632,872,-749.75,Credit Card,Failed,Laptop
83864,T83865,16-Jan-21,C1247,192,-271.2,Credit Card,Completed,Smartphone
83865,T83866,2023-13-01,C1066,-3,198.13,PayPal,Failed,Smartphone
83866,T83867,25-Oct-23,C4195,-8,863.81,Credit Card,Completed,Laptop
83867,T83868,8-May-23,C2578,-9,788.81,PayPal,Completed,Tablet
83869,T83870,2025-02-30,C4067,653,93.74,PayPal,Completed,Headphones
83870,T83871,2023-13-01,C4786,-4,-209.21,Cash,Pending,Laptop
83871,T83872,2025-02-30,C127,6,659.24,PayPal ,Pending,Headphones
83873,T83874,2023-13-01,C1034,9,-96.49,Credit Card,Completed,Coffee Machine
83876,T83877,11-Sep-24,C3276,300,-274.12,Credit Card,Completed,Coffee Machine
83878,T83879,2025-02-30,C1344,-4,-273.56,Credit Card,Completed,Smartphone
83891,T83892,2025-02-30,C4407,-4,-517.23,Credit Card,Pending,Smartphone
83894,T83895,31-Jan-20,C1240,5,-591.03,PayPal,Completed,Smartphone
83896,T83897,29-Jul-23,C941,624,246.18,PayPal,Completed,Tablet
83897,T83898,2023-13-01,C4649,466,879.01,PayPal,Completed,Laptop
83898,T83899,2023-13-01,C3712,8,-56.09,Cash,Completed,Coffee Machine
83899,T83900,13-Aug-21,C4963,10,-605.75,Credit Card,Completed,Coffee Machine
83900,T83901,22-Mar-21,C4610,4,-342.26,PayPal,Completed,Tablet
83903,T83904,2025-02-30,C2057,-1,-216.3,Credit Card,Failed,Headphones
83908,T83909,11-Jan-23,C1647,-2,980.29,Credit Card,Completed,Coffee Machine
83909,T83910,2025-02-30,C3254,8,632.28,Credit Card,Failed,Laptop
83910,T83911,2023-13-01,C575,110,-854.17,PayPal,Completed,Tablet
83912,T83913,15-Dec-22,C1697,-2,-295.62,Credit Card,Failed,Smartphone
83914,T83915,2025-02-30,C3640,4,709.35,PayPal ,Completed,Laptop
83915,T83916,18-Jul-22,C1082,-6,-386.39,Credit Card,Completed,C
83916,T83917,11-Jun-22,C1406,6,341.26,PayPal,Failed,Coffee Machine
83917,T83918,30-Apr-20,C1005,487,-332.71,PayPal,Pending,Headphones
83918,T83919,7-Apr-24,C2703,-10,388.42,Credit Card,Pending,Coffee Machine
83923,T83924,13-May-24,C2863,115,631.3,PayPal ,Completed,Headphones
83928,T83929,8-Nov-23,C780,-8,534.26,Credit Card,Completed,Headphones
83929,T83930,2023-13-01,C2109,-3,955.18,Credit Card,Completed,Ta
83930,T83931,26-Dec-20,C2719,4,979.84,Credit Card,Completed,Smartphone
83934,T83935,18-Feb-21,C992,-5,353.32,Credit Card,Completed,Laptop
83937,T83938,2023-13-01,C3337,-6,-150.09,PayPal ,Completed,Smartphone
83938,T83939,2025-02-30,C859,995,388.76,PayPal,Failed,Laptop
83940,T83941,2025-02-30,C3933,914,614.38,PayPal,Completed,Tablet
83942,T83943,29-Sep-20,C940,-7,-747.33,PayPal,Pending,Coffee Machine
83946,T83947,2023-13-01,C4677,-9,-306.22,Cash,Completed,Smartphone
83947,T83948,16-Jan-21,C3738,824,-91.77,Credit Card,Completed,Tablet
83948,T83949,2025-02-30,C2206,124,-130,Credit Card,Pending,Coffee Machine
83949,T83950,2025-02-30,C2759,3,989.55,Credit Card,Completed,Coffee Machine
83950,T83951,25-May-23,C736,193,-132.31,Cash,Completed,Tablet
83952,T83953,2025-02-30,C3977,8,141.9,PayPal,Failed,Coffee Machine
83954,T83955,14-Sep-23,C4890,-7,954.79,Credit Card,Pending,Laptop
83956,T83957,6-May-23,C3984,-9,408.14,PayPal ,Pending,Laptop
83957,T83958,2025-02-30,C814,-7,-344.83,PayPal,Pending,Headphones
83958,T83959,11-Jul-22,C3574,520,467.76,Credit Card,Failed,Coffee Machine
83959,T83960,6-May-24,C691,637,-323.45,Cash,Failed,Headphones
83960,T83961,8-Feb-20,C235,510,431.26,Cash,Pending,Smartphone
83966,T83967,2025-02-30,C4950,3,495.06,Credit Card,Pending,Coffee Machine
83968,T83969,2025-02-30,C4479,-2,-794.25,PayPal ,Failed,Smartphone
83972,T83973,2025-02-30,C4829,1,-93.03,Credit Card,Pending,Tablet
83973,T83974,30-Sep-23,C797,-9,186.26,PayPal ,Pending,Headphones
83974,T83975,2025-02-30,C1648,953,807.29,Cash,Pending,Laptop
83975,T83976,20-Mar-21,C3448,787,-296.52,PayPal,Completed,Headphones
83976,T83977,2025-02-30,C3904,-2,672.88,PayPal,Completed,Tablet
83978,T83979,2025-02-30,C2178,9,-969.5,Credit Card,Pending,Coffee Machine
83980,T83981,13-Feb-23,C1292,144,-755.59,Credit Card,Completed,Coffee Machine
83981,T83982,2025-02-30,C1615,-6,795.14,Credit Card,Completed,Tablet
83982,T83983,2023-13-01,C3769,-3,940.78,Credit Card,Completed,Headphones
83989,T83990,2023-13-01,C4394,579,496.93,Credit Card,Pending,Tablet
83990,T83991,22-Aug-22,C2411,786,-981.12,Credit Card,Failed,Coffee Machine
83994,T83995,6-May-22,C3211,-1,-325.03,Cash,Completed,Headphones
83996,T83997,20-Dec-23,C724,-6,84.28,PayPal ,Completed,Coffee Machine
83997,T83998,2023-13-01,C3303,7,190.03,PayPal,Completed,Tablet
83999,T84000,2023-13-01,C3707,809,271.53,Credit Card,Completed,Tablet
84000,T84001,7-Apr-23,C2607,226,924.78,Credit Card,Pending,Tablet
84003,T84004,30-Nov-21,C4354,-4,-663.91,Credit Card,Completed,Laptop
84005,T84006,2025-02-30,C3123,4,-685.18,PayPal,Completed,Coffee Machine
84007,T84008,2025-02-30,C2893,-6,371.21,Credit Card,Pending,Coffee Machine
84014,T84015,2025-02-30,C4104,7,555.65,PayPal ,Completed,Coffee Machine
84016,T84017,2025-02-30,C700,682,995.52,Credit Card,Completed,Laptop
84019,T84020,5-Sep-23,C4146,-9,-404.27,Credit Card,Completed,Coffee Machine
84020,T84021,8-Mar-22,C2471,-2,912.71,PayPal,Failed,Tablet
84024,T84025,2023-13-01,C884,-3,138.51,Credit Card,Completed,Laptop
84026,T84027,2025-02-30,C1448,797,-331.04,Credit Card,Completed,Coffee Machine
84027,T84028,2025-02-30,C4376,769,-904.44,Credit Card,Completed,Headphones
84028,T84029,2025-02-30,C2856,-8,810.19,Credit Card,Pending,Smartphone
84030,T84031,2025-02-30,C2321,873,-831.57,PayPal,Completed,Headphones
84031,T84032,2023-13-01,C3581,-1,413.38,Credit Card,Failed,Coffee Machine
84032,T84033,2023-13-01,C156,-1,-449.44,PayPal,Completed,Headphones
84034,T84035,8-Jun-24,C2753,-6,473.73,PayPal,Completed,Coffee Machine
84035,T84036,2023-13-01,C1622,711,-260.74,PayPal,Completed,Ta
84036,T84037,2025-02-30,C4531,351,-289.96,Cash,Completed,Headphones
84039,T84040,2023-13-01,C2320,6,774.9,PayPal ,Failed,Smartphone
84041,T84042,2025-02-30,C4985,-8,332.27,Credit Card,Pending,Smartphone
84042,T84043,25-Oct-22,C382,546,762.89,PayPal,Completed,Tablet
84043,T84044,16-Oct-20,C1176,-8,-591.12,Cash,Failed,Coffee Machine
84047,T84048,2025-02-30,C3406,8,273.24,PayPal ,Completed,Headphones
84051,T84052,2023-13-01,C033,-10,799.29,PayPal,Completed,Smartphone
84052,T84053,2023-13-01,C4134,-8,-327.23,PayPal,Completed,Coffee Machine
84053,T84054,2023-13-01,C4857,9,684.73,PayPal,Completed,Tablet
84054,T84055,2025-02-30,C4373,5,373.96,Credit Card,Pending,Laptop
84055,T84056,2023-13-01,C2651,169,354.61,Credit Card,Completed,Smartphone
84058,T84059,2025-02-30,C1267,-1,281.73,PayPal,Completed,Laptop
84059,T84060,2025-02-30,C4712,5,-877.69,Credit Card,Completed,T
84061,T84062,1-Sep-21,C2210,-10,-911.12,PayPal ,Completed,Smartphone
84063,T84064,2025-02-30,C4337,8,-110.7,PayPal,Failed,Coffee Machine
84064,T84065,15-Feb-23,C1632,514,-131.78,PayPal,Completed,Tablet
84070,T84071,2025-02-30,C059,305,-78.81,PayPal,Failed,Smartphone
84071,T84072,2023-13-01,C3689,9,-180.56,Credit Card,Pending,Tablet
84072,T84073,2025-02-30,C4460,269,447.01,Cash,Completed,Laptop
84074,T84075,26-Oct-22,C1850,-5,-458.57,PayPal,Pending,Tablet
84080,T84081,2023-13-01,C311,10,51.97,Credit Card,Failed,Smartphone
84085,T84086,23-Aug-23,C4814,342,521.17,PayPal ,Pending,Headphones
84086,T84087,2025-02-30,C3974,2,-381.85,PayPal,Pending,Coffee Machine
84087,T84088,2025-02-30,C2832,-2,322.17,PayPal,Completed,Coffee Machine
84090,T84091,2023-13-01,C4520,818,929.67,Credit Card,Completed,Laptop
84092,T84093,5-Feb-22,C1030,645,-469.73,Credit Card,Completed,Laptop
84093,T84094,19-Mar-22,C483,-5,-959.4,PayPal,Completed,Coffee Machine
84094,T84095,2025-02-30,C1289,234,-668.06,PayPal,Failed,Coffee Machine
84095,T84096,30-Nov-20,C3356,242,795.97,PayPal,Failed,Coffee Machine
84101,T84102,2023-13-01,C4743,4,57.58,Credit Card,Completed,Coffee Machine
84102,T84103,11-Apr-20,C3139,-6,899.07,Credit Card,Completed,Smartphone
84104,T84105,31-Aug-24,C619,-10,356.56,Credit Card,Completed,Laptop
84106,T84107,2025-02-30,C1894,730,-909.93,Credit Card,Completed,Coffee Machine
84108,T84109,2023-13-01,C3195,426,279.35,PayPal ,Completed,Smartphone
84109,T84110,2025-02-30,C3856,678,-642.92,Credit Card,Completed,Smartphone
84110,T84111,25-Jun-20,C2044,-5,997.18,PayPal ,Pending,Smartphone
84112,T84113,15-Sep-21,C3555,-4,-205.04,PayPal,Completed,Headphones
84115,T84116,2023-13-01,C1521,-8,154.97,Credit Card,Pending,Smartphone
84116,T84117,31-Jul-22,C4012,-7,-761.29,Credit Card,Failed,Smartphone
84119,T84120,24-Dec-20,C2348,4,-292.96,Credit Card,Completed,Coffee Machine
84121,T84122,2025-02-30,C3382,-6,657.69,Credit Card,Failed,Headphones
84123,T84124,7-Sep-22,C1315,-2,689.81,PayPal,Pending,Coffee Machine
84126,T84127,2025-02-30,C3322,9,-958.07,PayPal,Pending,Headphones
84128,T84129,2025-02-30,C3931,1,382.92,Credit Card,Completed,Smartphone
84130,T84131,2023-13-01,C3963,4,-812.64,Credit Card,Completed,Of
84133,T84134,2-Aug-20,C319,6,-730.33,PayPal ,Failed,Coffee Machine
84134,T84135,2025-02-30,C2725,4,-388.8,PayPal,Completed,Laptop
84136,T84137,2025-02-30,C668,958,-721.13,Cash,Failed,Headphones
84138,T84139,2025-02-30,C3901,-7,-719.67,PayPal,Failed,Tablet
84141,T84142,2025-02-30,C2483,-10,785.57,PayPal,Failed,Headphones
84142,T84143,2023-13-01,C3601,1,-269.88,Credit Card,Pending,Smartphone
84143,T84144,2023-13-01,C1723,-2,-216.89,PayPal,Completed,Tablet
84145,T84146,2023-13-01,C4042,3,760.41,Credit Card,Completed,Laptop
84146,T84147,28-Mar-22,C1129,-6,949.04,Cash,Completed,Coffee Machine
84147,T84148,2025-02-30,C3069,524,519.81,Cash,Completed,Tablet
84150,T84151,29-Dec-23,C1308,501,-830.26,Credit Card,Pending,Tablet
84151,T84152,2023-13-01,C2993,174,-336.59,Credit Card,Pending,Laptop
84155,T84156,2023-13-01,C3273,-7,54.81,Credit Card,Completed,Laptop
84156,T84157,3-Mar-22,C158,-5,-113.91,Credit Card,Failed,Coffee Machine
84157,T84158,7-Jul-21,C3036,10,-258.04,PayPal,Failed,Tablet
84159,T84160,2-Jan-25,C1245,5,-583.66,Credit Card,Failed,Smartphone
84161,T84162,2025-02-30,C624,639,293.52,Credit Card,Pending,Coffee Machine
84163,T84164,2023-13-01,C285,7,580.51,PayPal ,Failed,Tablet
84166,T84167,2025-02-30,C4389,-1,-585.47,Credit Card,Failed,Laptop
84168,T84169,2023-13-01,C4726,-8,922.69,Credit Card,Completed,Smartphone
84170,T84171,2023-13-01,C179,7,-458.27,Credit Card,Pending,Laptop
84171,T84172,10-Nov-24,C1636,-10,965.35,PayPal ,Failed,Coffee Machine
84173,T84174,2023-13-01,C1790,-5,476.47,Cash,Completed,Coffee Machine
84174,T84175,2025-02-30,C1745,1,961.52,PayPal,Failed,Tablet
84177,T84178,19-Sep-24,C2170,534,-124.42,Credit Card,Completed,Laptop
84178,T84179,2025-02-30,C3817,-5,-478.31,PayPal,Pending,Headphones
84179,T84180,2023-13-01,C152,-4,245.69,Cash,Pending,Laptop
84181,T84182,2023-13-01,C600,10,-944.11,PayPal ,Completed,Coffee Ma
84182,T84183,17-Mar-24,C542,10,733.65,PayPal ,Failed,Tablet
84185,T84186,28-Dec-23,C2428,-1,-475.09,Cash,Completed,Smartphone
